centre_protocol,position,a_major_fw,b_major_rv,c_minor_fw,d_minor_rv,sample_count,total_reads,p_combined,low_sample_flag,low_reads_flag,zero_cell_flag,low_expected_flag,pseudo_count_flag,underpowered_flag,q_value
SANG_ARTIC_3,19141,386,352115,3,4601,7,357105,0.4999427262340973,True,False,False,False,False,True,0.8567115560560045
SANG_ARTIC_3,19143,289,213407,6,2292,2,215994,0.13982004562780345,True,False,False,True,False,True,0.3038959251869295
SANG_ARTIC_3,19145,503,476465,2,4605,19,481575,0.25342616206196555,False,False,False,True,False,True,0.4998681385552943
SANG_ARTIC_3,19158,299,351614,2,5798,8,357713,0.2522315689260782,True,False,False,True,False,True,0.4984931598894089
SANG_ARTIC_3,19168,230,269727,0,3858,4,273815,0.08402651256423507,True,False,True,True,False,True,0.19543045856638627
SANG_ARTIC_3,19318,359306,203,1804,0,4,361313,0.6311433765780774,True,False,True,True,False,True,1.0
SANG_ARTIC_3,19343,625421,277,3894,1,8,629593,1.0,True,False,False,True,False,True,1.0
SANG_ARTIC_3,19360,745318,508,6248,2,15,752076,0.4564809451043529,False,False,False,True,False,True,0.793961334533719
SANG_ARTIC_3,19364,502702,409,2963,0,5,506074,0.18500474570095304,True,False,True,True,False,True,0.38517610636870125
SANG_ARTIC_3,19366,714767,662,6543,7,14,721979,0.6794124264791687,False,False,False,False,False,False,1.0
SANG_ARTIC_3,19367,775617,816,9798,3,18,786234,0.016913205335544,False,False,False,False,False,False,0.04703945223526772
SANG_ARTIC_3,19369,622888,676,11837,4,8,635405,0.00971762355093991,True,False,False,False,False,True,0.028245687441576923
SANG_ARTIC_3,19382,792559,1501,5346,2,17,799408,0.006089217515648551,False,False,False,False,False,False,0.018297287956245554
SANG_ARTIC_3,19386,599864,1343,2931,3,7,604141,0.23353204332134325,True,False,False,False,False,True,0.4674882276585262
SANG_ARTIC_3,19394,624293,3779,5645,7,9,633724,4.798604464191567e-08,True,False,False,False,False,True,2.1891646690529573e-07
SANG_ARTIC_3,19400,699829,350434,2786,5578,12,1058627,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,19402,364277,186921,1708,1461,4,554367,2.600391500416523e-45,True,False,False,False,False,True,1.9418370675874607e-44
SANG_ARTIC_3,19405,724458,367375,2604,6969,15,1101406,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,19406,384542,316817,5103,1391,13,707853,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,19411,318250,288874,2724,1427,9,611275,6.97371413617858e-66,True,False,False,False,False,True,5.981655813926872e-65
SANG_ARTIC_3,19414,518977,387450,12851,2261,27,921539,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,19417,305616,590107,3659,1579,8,900961,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,19422,24693,568721,2112,1008,7,596534,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,19423,38005,944955,2585,4054,27,989599,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,19450,5857,493778,20,3028,7,502683,0.0065712830999464554,True,False,False,False,False,True,0.019623051294394428
SANG_ARTIC_3,19457,5738,703391,15,4882,12,714026,1.2897198081516644e-05,False,False,False,False,False,False,5.2013507959925524e-05
SANG_ARTIC_3,19502,459,522598,3,2989,9,526049,0.7500821975643424,True,False,False,True,False,True,1.0
SANG_ARTIC_3,19515,388,522326,1,3489,5,526204,0.5294448522454753,True,False,False,True,False,True,0.8964034372860468
SANG_ARTIC_3,19524,338,376898,0,2003,4,379239,0.43207738704347903,True,False,True,True,False,True,0.7580242560097075
SANG_ARTIC_3,19627,347835,1167,4021,3,9,353026,0.001350261675603559,True,False,False,False,False,True,0.004480007281307172
SANG_ARTIC_3,19656,326098,247,2640,1,7,328986,1.0,True,False,False,True,False,True,1.0
SANG_ARTIC_3,19657,276545,202,2911,3,7,279661,0.4770083787165056,True,False,False,True,False,True,0.8240730956447218
SANG_ARTIC_3,19675,204481,469,1076,0,4,206026,0.18696325467555497,True,False,True,True,False,True,0.3876789108238675
SANG_ARTIC_3,19679,274911,870,2167,4,5,277952,0.43565709224813554,True,False,False,False,False,True,0.7630402782073654
SANG_ARTIC_3,19700,149635,816,999,1,1,151451,0.050049915164609035,True,False,False,False,False,True,0.12466670394221939
SANG_ARTIC_3,19707,395770,2327,3939,11,12,402047,0.008258809126112215,False,False,False,False,False,False,0.02423551495953377
SANG_ARTIC_3,19709,281139,1876,1625,15,6,284655,0.2187789364146271,True,False,False,False,False,True,0.44213080989402637
SANG_ARTIC_3,19718,384154,7652,2304,39,13,394149,0.36791816571593117,False,False,False,False,False,False,0.6775466175684551
SANG_ARTIC_3,19723,443836,165765,6801,1194,17,617596,3.1238339504017006e-149,False,False,False,False,False,False,4.065041062730524e-148
SANG_ARTIC_3,19728,188933,91920,1823,781,3,283457,0.0030825487557496443,True,False,False,False,False,True,0.009668711549764536
SANG_ARTIC_3,19729,593959,225740,7168,3380,26,830247,4.21539195412486e-24,False,False,False,False,False,False,2.588415048376836e-23
SANG_ARTIC_3,19732,293002,143194,1662,1306,7,439164,1.5861331303580276e-36,True,False,False,False,False,True,1.1057785808226553e-35
SANG_ARTIC_3,19735,489206,195765,3594,1679,17,690244,2.510722525099231e-07,False,False,False,False,False,False,1.1136090008709748e-06
SANG_ARTIC_3,19763,286863,457072,4537,4541,18,753013,2.1694946055823523e-106,False,False,False,False,False,False,2.3512457760795168e-105
SANG_ARTIC_3,19772,1322,249390,2,3666,6,254380,2.1967487840309133e-06,True,False,False,False,False,True,9.301792200379841e-06
SANG_ARTIC_3,19788,389,279798,3,2005,8,282195,0.7603978835939179,True,False,False,True,False,True,1.0
SANG_ARTIC_3,19795,306,220392,0,1599,7,222297,0.2898210643340933,True,False,True,True,False,True,0.5548736791888791
SANG_ARTIC_3,19802,354,377355,5,2374,8,380088,0.07696627896900145,True,False,False,True,False,True,0.18118802366431738
SANG_ARTIC_3,19803,397,484922,1,6710,18,492030,0.04984451697804439,False,False,False,False,False,False,0.12423931843781214
SANG_ARTIC_3,19964,146705,131,1677,0,2,148513,0.41091289236033657,True,False,True,True,False,True,0.7336265457540175
SANG_ARTIC_3,19965,122573,124,1095,2,1,123794,0.3072332759816277,True,False,False,True,False,True,0.5828442629723753
SANG_ARTIC_3,19985,119933,150,3257,0,1,123340,0.036649275556815526,True,False,True,True,False,True,0.09473459549418872
SANG_ARTIC_3,19988,146019,155,1791,0,2,147965,0.2712746844792931,True,False,True,True,False,True,0.5275633177993253
SANG_ARTIC_3,19992,219702,210,4442,1,4,224355,0.1377155605246338,True,False,False,True,False,True,0.30003971300701987
SANG_ARTIC_3,19995,145173,183,2641,0,2,147997,0.08402537154669044,True,False,True,True,False,True,0.19543045856638627
SANG_ARTIC_3,19996,215148,192,4094,0,3,219434,0.05548988488997328,True,False,True,True,False,True,0.13621592678335978
SANG_ARTIC_3,19997,204070,240,1265,2,5,205577,0.6637310682808535,True,False,False,True,False,True,1.0
SANG_ARTIC_3,20000,122020,187,1110,1,1,123318,1.0,True,False,False,True,False,True,1.0
SANG_ARTIC_3,20001,122492,347,862,9,2,123710,0.001076775230260456,True,False,False,True,False,True,0.003627205558658541
SANG_ARTIC_3,20004,121838,238,1378,0,1,123454,0.12108467630705347,True,False,True,True,False,True,0.2700516597038331
SANG_ARTIC_3,20014,358084,883,4902,4,17,363873,0.018090000259417743,False,False,False,False,False,False,0.04998445296046687
SANG_ARTIC_3,20015,121927,412,837,3,1,123179,0.7631295063185172,True,False,False,True,False,True,1.0
SANG_ARTIC_3,20017,190985,409,3069,0,2,194463,0.002440341978499313,True,False,True,False,False,True,0.007785079388428199
SANG_ARTIC_3,20018,121368,446,1067,3,1,122884,1.0,True,False,False,True,False,True,1.0
SANG_ARTIC_3,20019,144948,516,1584,0,2,147048,0.00823357800769599,True,False,True,False,False,True,0.02416790860208394
SANG_ARTIC_3,20020,215310,516,3012,0,3,218838,0.0017789274502527266,True,False,True,False,False,True,0.005807860887643825
SANG_ARTIC_3,20024,243762,1069,3978,7,10,248816,0.009872583249412085,False,False,False,False,False,False,0.028629193460430382
SANG_ARTIC_3,20026,120743,585,1189,12,1,122529,0.01896198396137213,True,False,False,False,False,True,0.05223668763365249
SANG_ARTIC_3,20029,501058,1621,6663,5,23,509347,4.322277483363142e-05,False,False,False,False,False,False,0.00016875714637487976
SANG_ARTIC_3,20030,268474,1495,4499,9,11,274477,0.0004846281682631859,False,False,False,False,False,False,0.001714790263433976
SANG_ARTIC_3,20031,222238,1485,3130,13,7,226866,0.09498822083850071,True,False,False,False,False,True,0.21852643917385825
SANG_ARTIC_3,20032,174655,1223,1462,18,5,177358,0.02622257551078125,True,False,False,False,False,True,0.06996495455817742
SANG_ARTIC_3,20034,120346,1352,1440,5,1,123143,0.0031438309756727217,True,False,False,False,False,True,0.009846918162507741
SANG_ARTIC_3,20036,213672,60402,3218,419,3,277711,5.476481122325087e-60,True,False,False,False,False,True,4.541894276167578e-59
SANG_ARTIC_3,20038,252732,116067,2524,1947,11,373270,2.122992232870546e-63,False,False,False,False,False,False,1.7958265840904957e-62
SANG_ARTIC_3,20039,236226,110987,2625,900,8,350738,1.0818592179851033e-16,True,False,False,False,False,True,6.059479636811122e-16
SANG_ARTIC_3,20041,205064,92896,862,1366,6,300188,3.497063784941622e-186,True,False,False,False,False,True,5.2945929996739776e-185
SANG_ARTIC_3,20044,267552,126726,1753,4489,12,400520,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,20053,189497,126744,3337,900,15,320478,2.4948673232902548e-148,False,False,False,False,False,False,3.219956397810912e-147
SANG_ARTIC_3,20056,247116,356200,2740,6355,21,612411,4.179405861209975e-100,False,False,False,False,False,False,4.370532391105915e-99
SANG_ARTIC_3,20057,297576,364826,2115,6442,22,670959,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,20058,80368,139195,1181,1576,3,222320,2.5625490572508595e-11,True,False,False,False,False,True,1.2885226144625443e-10
SANG_ARTIC_3,20060,289805,352054,2052,2824,17,646735,1.779436507543579e-05,False,False,False,False,False,False,7.106141009472945e-05
SANG_ARTIC_3,20068,4844,446332,74,9475,30,460725,0.004069965950103151,False,False,False,False,False,False,0.01255855674749074
SANG_ARTIC_3,20069,4796,442028,56,7224,27,454104,0.01129858322517402,False,False,False,False,False,False,0.03248121656438916
SANG_ARTIC_3,20074,2873,213888,29,1928,8,218718,0.5503726954968318,True,False,False,False,False,True,0.9220562167147105
SANG_ARTIC_3,20077,3114,345147,29,6822,22,355112,8.365666443855128e-06,False,False,False,False,False,False,3.407478771033674e-05
SANG_ARTIC_3,20078,2695,361871,18,4808,17,369392,0.001627222027359338,False,False,False,False,False,False,0.005352205665638504
SANG_ARTIC_3,20081,2623,458459,11,8524,29,469617,2.760894947802055e-10,False,False,False,False,False,False,1.3536736705815948e-09
SANG_ARTIC_3,20083,1857,205860,4,1764,7,209485,0.0008339313438828712,True,False,False,False,False,True,0.0028527595506756694
SANG_ARTIC_3,20086,1299,213327,8,2376,11,217010,0.10792018137293738,False,False,False,False,False,False,0.24389916733494277
SANG_ARTIC_3,20090,1663,236008,11,4044,11,241726,0.0003719197972874104,False,False,False,False,False,False,0.0013365829819699505
SANG_ARTIC_3,20093,953,157210,4,1608,5,159775,0.07198013760767392,True,False,False,False,False,True,0.1711277701975
SANG_ARTIC_3,20098,1226,270309,12,3011,12,274558,0.7845906445429632,False,False,False,False,False,False,1.0
SANG_ARTIC_3,20102,811,199032,2,2251,9,202096,0.011006423633216113,True,False,False,False,False,True,0.031724058913521966
SANG_ARTIC_3,20104,814,174716,0,2490,8,178020,1.706745321611846e-05,True,False,True,False,False,True,6.828220303014799e-05
SANG_ARTIC_3,20110,824,334409,6,4868,15,340107,0.10469747796114005,False,False,False,False,False,False,0.23734586632819532
SANG_ARTIC_3,20111,727,194555,5,1277,6,196564,0.8165261213064642,True,False,False,True,False,True,1.0
SANG_ARTIC_3,20115,638,130379,0,782,2,131799,0.03733916888117275,True,False,True,True,False,True,0.09629207286108706
SANG_ARTIC_3,20117,646,142159,3,1269,3,144077,0.3937500798727711,True,False,False,False,False,True,0.7138015428219873
SANG_ARTIC_3,20125,647,181893,2,1677,7,184219,0.14161462722819992,True,False,False,False,False,True,0.3071382174949271
SANG_ARTIC_3,20133,706,221122,0,2485,8,224313,0.0008263046146642506,True,False,True,False,False,True,0.0028293039648429235
SANG_ARTIC_3,20134,643,149915,1,1135,4,151694,0.10202052673684381,True,False,False,True,False,True,0.23242460638559165
SANG_ARTIC_3,20269,861962,788,5143,2,9,867895,0.3455647727084541,True,False,False,True,False,True,0.6429368136277678
SANG_ARTIC_3,20270,754488,770,3472,6,7,758736,0.17771662615239367,True,False,False,True,False,True,0.3734590378363552
SANG_ARTIC_3,20306,931681,1106,6540,13,7,939340,0.06987591532299087,True,False,False,False,False,True,0.16684842692591104
SANG_ARTIC_3,20312,1103880,1417,7997,17,13,1113311,0.057404576358259615,False,False,False,False,False,False,0.13998080544706581
SANG_ARTIC_3,20316,790354,1193,4573,15,9,796135,0.006199849679808335,True,False,False,False,False,True,0.018599549039425005
SANG_ARTIC_3,20317,731677,1180,3314,10,7,736181,0.07616418846839787,True,False,False,False,False,True,0.1795977382591165
SANG_ARTIC_3,20320,1031119,1623,5962,12,11,1038716,0.40864591864100425,False,False,False,False,False,False,0.7318971913001542
SANG_ARTIC_3,20329,449007,1292,5669,7,3,455975,0.016657812544633874,True,False,False,False,False,True,0.046352539729097336
SANG_ARTIC_3,20331,482885,1417,4934,16,4,489252,0.69007440811344,True,False,False,False,False,True,1.0
SANG_ARTIC_3,20332,1110656,2457,8883,27,12,1122023,0.1112056729825871,False,False,False,False,False,False,0.25064423837939676
SANG_ARTIC_3,20335,723943,1879,4709,18,6,730549,0.11183744617437802,True,False,False,False,False,True,0.2517713095861917
SANG_ARTIC_3,20338,1032582,2738,11995,6,9,1047321,7.103041192734652e-08,True,False,False,False,False,True,3.2204738801448517e-07
SANG_ARTIC_3,20373,894461,905479,1685,7094,8,1808719,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,20378,743773,1354478,5473,10474,22,2114198,0.00301295094235168,False,False,False,False,False,False,0.009471975267142106
SANG_ARTIC_3,20402,9524,1065234,60,6287,15,1081105,0.5909302437531393,False,False,False,False,False,False,0.9801705262072387
SANG_ARTIC_3,20404,8183,988668,56,11728,13,1008635,1.124638107790958e-05,False,False,False,False,False,False,4.5539166877560394e-05
SANG_ARTIC_3,20405,8299,1088549,87,11277,14,1108212,0.9132778016826656,False,False,False,False,False,False,1.0
SANG_ARTIC_3,20443,2860,1157665,11,8235,19,1168771,0.03373352933406822,False,False,False,False,False,False,0.08806512560873993
SANG_ARTIC_3,20465,1237,361711,2520,6963,1,372431,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,20578,296784,2260,2462,6,4,301512,0.0014022212840612682,True,False,False,False,False,True,0.0046454111791173125
SANG_ARTIC_3,20594,337701,2276,2497,9,6,342483,0.0629851755329916,True,False,False,False,False,True,0.15180901043617612
SANG_ARTIC_3,20598,202444,2206,1176,16,1,205842,0.39577219963363647,True,False,False,False,False,True,0.7166422185579007
SANG_ARTIC_3,20619,202030,2276,1443,11,1,205760,0.25596571384677724,True,False,False,False,False,True,0.5035256287737246
SANG_ARTIC_3,20620,200467,2295,1951,13,1,204726,0.052123261388430084,True,False,False,False,False,True,0.12910170494905088
SANG_ARTIC_3,20621,317981,2469,5395,31,5,325876,0.09924353326609997,True,False,False,False,False,True,0.2271780319125553
SANG_ARTIC_3,20628,450004,2533,5878,15,12,458430,0.0007559080719982416,False,False,False,False,False,False,0.0026117927177318557
SANG_ARTIC_3,20629,328290,2364,2619,5,7,333278,0.00039192004148680436,True,False,False,False,False,True,0.0014020586489021608
SANG_ARTIC_3,20630,211680,2288,1422,26,2,215416,0.013998470633230505,True,False,False,False,False,True,0.03951117626618864
SANG_ARTIC_3,20638,209125,2331,1746,6,2,213208,0.000754469553975487,True,False,False,False,False,True,0.002607639831896462
SANG_ARTIC_3,20660,558980,3054,7335,25,17,569394,0.016052692426023626,False,False,False,False,False,False,0.04481579937174073
SANG_ARTIC_3,20665,336112,2669,2376,6,7,341163,0.0014419435173651024,True,False,False,False,False,True,0.0047641191392080815
SANG_ARTIC_3,20667,198290,2728,2166,19,1,203203,0.04988759645717655,True,False,False,False,False,True,0.12431858199208681
SANG_ARTIC_3,20673,387440,164661,3020,1629,9,556750,2.553791143472039e-14,True,False,False,False,False,True,1.368395040512825e-13
SANG_ARTIC_3,20676,175361,147564,3631,1542,7,328098,7.479952865444043e-119,True,False,False,False,False,True,8.623853607000443e-118
SANG_ARTIC_3,20678,238513,143913,1997,778,7,385201,2.995135478693321e-26,True,False,False,False,False,True,1.881047478413549e-25
SANG_ARTIC_3,20684,144889,137644,1696,2026,3,286255,4.4546808206229445e-12,True,False,False,False,False,True,2.2805151883374868e-11
SANG_ARTIC_3,20686,276342,180871,1888,1563,14,460664,1.0259776719413592e-11,False,False,False,False,False,False,5.208809719086901e-11
SANG_ARTIC_3,20687,245485,173550,1931,1696,8,422662,9.755033997011508e-11,True,False,False,False,False,True,4.819362829003176e-10
SANG_ARTIC_3,20689,104891,100271,2093,720,2,207975,5.094980599530713e-139,True,False,False,False,False,True,6.403292607528793e-138
SANG_ARTIC_3,20691,395509,626408,5031,4029,21,1030977,1.9689178557141813e-227,False,False,False,False,False,False,3.41754529223334e-226
SANG_ARTIC_3,20692,317877,549353,4770,9129,20,881129,1.2775189703115908e-08,False,False,False,False,False,False,5.958871811584576e-08
SANG_ARTIC_3,20701,4813,364354,29,5313,9,374509,6.419885832277518e-08,True,False,False,False,False,True,2.914332028145091e-07
SANG_ARTIC_3,20703,4965,664807,15,5443,17,675230,7.496689779774488e-06,False,False,False,False,False,False,3.0625839419078726e-05
SANG_ARTIC_3,20705,4553,338324,24,4447,4,347348,3.0875924284123455e-07,True,False,False,False,False,True,1.3634392526426632e-06
SANG_ARTIC_3,20710,4905,365081,26,3497,11,373509,0.001370410179392133,False,False,False,False,False,False,0.0045454893160578064
SANG_ARTIC_3,20712,4506,339804,54,3913,4,348277,0.7256633642516149,True,False,False,False,False,True,1.0
SANG_ARTIC_3,20714,5023,592410,47,5953,16,603433,0.7219031697414903,False,False,False,False,False,False,1.0
SANG_ARTIC_3,20723,4443,405453,49,4724,6,414669,0.7783171835579881,True,False,False,False,False,True,1.0
SANG_ARTIC_3,20728,4448,416469,37,7599,9,428553,8.347371860362965e-08,True,False,False,False,False,True,3.7768773663760504e-07
SANG_ARTIC_3,20737,4554,466689,22,3763,10,475028,0.014947144512121244,False,False,False,False,False,False,0.042016686256720316
SANG_ARTIC_3,20740,4598,348256,13,2327,7,355194,0.0006353530273791512,True,False,False,False,False,True,0.0022111970532911287
SANG_ARTIC_3,20747,4435,258873,53,3613,3,266974,0.3001490381436791,True,False,False,False,False,True,0.5713717959273975
SANG_ARTIC_3,20754,4437,380263,61,4448,4,389209,0.2069737329151578,True,False,False,False,False,True,0.42089750630827844
SANG_ARTIC_3,20758,4544,381579,12,3307,8,389442,8.702067474332437e-07,True,False,False,False,False,True,3.764293080929832e-06
SANG_ARTIC_3,20774,4531,404738,20,3656,12,412945,0.00045931222589379604,False,False,False,False,False,False,0.001629922522151133
SANG_ARTIC_3,20931,299543,1055,2050,2,9,302650,0.05652737063892235,True,False,False,False,False,True,0.1382393341873091
SANG_ARTIC_3,20956,489503,236542,2194,7108,25,735347,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,20966,244877,125914,1917,1957,4,374665,2.6514188795315556e-98,True,False,False,False,False,True,2.754376898227786e-97
SANG_ARTIC_3,20968,446539,166488,3083,933,16,617043,1.6268483707018367e-08,False,False,False,False,False,False,7.556309625737734e-08
SANG_ARTIC_3,20970,557175,176926,1634,3230,25,738965,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,20977,602799,598402,4894,7644,30,1213739,3.334143131664098e-137,False,False,False,False,False,False,4.124458540651143e-136
SANG_ARTIC_3,20978,442448,441609,3564,4751,17,892372,5.87056904437983e-39,False,False,False,False,False,False,4.1611197432253685e-38
SANG_ARTIC_3,20980,470590,470156,1945,4918,21,947609,6.414911284594237e-290,False,False,False,False,False,False,1.3215916295102369e-288
SANG_ARTIC_3,20982,375258,379916,6564,5136,10,766874,3.4669571780921895e-43,False,False,False,False,False,False,2.561179759847997e-42
SANG_ARTIC_3,20991,210010,370520,853,2998,12,584381,1.9416899335465025e-78,False,False,False,False,False,False,1.8075427742862795e-77
SANG_ARTIC_3,20993,363907,540026,8401,5348,15,917682,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,20995,278978,470017,2192,4619,21,755806,3.834018512659473e-18,False,False,False,False,False,False,2.205561171530935e-17
SANG_ARTIC_3,20996,295233,477937,4041,3181,20,780392,1.2017352374765337e-202,False,False,False,False,False,False,1.90857720280495e-201
SANG_ARTIC_3,21000,173410,298332,1976,4639,7,478357,1.1260688142147182e-31,True,False,False,False,False,True,7.454372654819594e-31
SANG_ARTIC_3,21004,122732,236052,458,2137,5,361379,3.3537259867301052e-78,True,False,False,False,False,True,3.116759513131469e-77
SANG_ARTIC_3,21005,195942,397221,2010,3127,15,598300,8.150619360228344e-20,False,False,False,False,False,False,4.773439244869118e-19
SANG_ARTIC_3,21007,6562,269835,1268,1665,9,279330,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,21013,4651,314878,29,2378,9,321936,0.34676465741123524,True,False,False,False,False,True,0.6446348547793278
SANG_ARTIC_3,21019,4750,500375,27,6061,20,511213,1.5929119165961342e-05,False,False,False,False,False,False,6.389037534469647e-05
SANG_ARTIC_3,21023,3340,146946,29,1481,2,151796,0.4824416046414812,True,False,False,False,False,True,0.8313745100622898
SANG_ARTIC_3,21026,3232,166839,36,2098,3,172205,0.5231703405858485,True,False,False,False,False,True,0.8891878942077445
SANG_ARTIC_3,21031,3397,392439,15,3392,13,399243,0.006392136766021795,False,False,False,False,False,False,0.019124357067071725
SANG_ARTIC_3,21034,2968,384979,16,2787,12,390750,0.2758385348149428,False,False,False,False,False,False,0.5332910595913524
SANG_ARTIC_3,21046,2254,414825,5,2948,13,420032,0.0032770531502914766,False,False,False,False,False,False,0.010246717680145435
SANG_ARTIC_3,21173,1625205,578,6323,0,7,1632106,0.18242673080412705,True,False,True,True,False,True,0.38103229617644274
SANG_ARTIC_3,21175,1871201,680,16368,0,12,1888249,0.005649103962106427,False,False,True,False,False,True,0.0170774612919191
SANG_ARTIC_3,21178,1386943,598,4685,1,5,1392227,0.7288362940514914,True,False,False,True,False,True,1.0
SANG_ARTIC_3,21182,1733836,715,7558,7,9,1742116,0.04040151719933521,True,False,False,True,False,True,0.1030322819461066
SANG_ARTIC_3,21191,1884546,1140,9410,7,13,1895103,0.5247454227674704,False,False,False,False,False,False,0.8910405253031981
SANG_ARTIC_3,21205,1849255,3575,8802,16,14,1861648,0.9033937462345223,False,False,False,False,False,False,1.0
SANG_ARTIC_3,21211,1551193,4767,8090,45,6,1564095,0.00026214525907216035,True,False,False,False,False,True,0.0009554778589594415
SANG_ARTIC_3,21217,1773822,6056,14340,22,10,1794240,2.635035235684438e-05,False,False,False,False,False,False,0.00010413538317573996
SANG_ARTIC_3,21220,1806582,7002,10930,29,12,1824543,0.04371475812406971,False,False,False,False,False,False,0.1103329663484077
SANG_ARTIC_3,21221,1637672,6823,6187,34,9,1650716,0.11294542709645489,True,False,False,False,False,True,0.254006222700903
SANG_ARTIC_3,21225,1558954,8167,7330,19,8,1574470,0.0008204049469480965,True,False,False,False,False,True,0.002810849650376723
SANG_ARTIC_3,21228,1777084,9401,9562,37,12,1796084,0.05586696284693653,False,False,False,False,False,False,0.13686722927293496
SANG_ARTIC_3,21249,1741712,714715,6328,3095,10,2465850,2.7808472982076807e-15,False,False,False,False,False,False,1.5233846382129748e-14
SANG_ARTIC_3,21251,1901751,802941,11142,12943,13,2728777,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,21255,1155123,446059,3694,1498,31,1606374,0.11378743844404203,False,False,False,False,False,False,0.2556911613721165
SANG_ARTIC_3,21260,2118254,1602746,9755,7709,21,3738464,0.004491575468681824,False,False,False,False,False,False,0.01377083305029515
SANG_ARTIC_3,21268,2419360,1905109,14027,25142,39,4363638,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,21269,2277950,1777435,16592,11332,29,4083309,8.591696023777213e-28,False,False,False,False,False,False,5.502479580132041e-27
SANG_ARTIC_3,21280,1010115,1436101,6999,10540,19,2463755,0.0002013796952718355,False,False,False,False,False,False,0.0007425918371649952
SANG_ARTIC_3,21281,1019661,1468517,10293,8232,19,2506703,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,21284,981635,1392105,5859,7323,14,2386922,7.683945483250349e-13,False,False,False,False,False,False,3.99116150407094e-12
SANG_ARTIC_3,21287,842458,1146267,11826,7992,7,2008543,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,21292,1107981,1674422,11382,7958,23,2801743,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,21296,427024,392382,893,1939,3,822238,5.365073405114957e-108,True,False,False,False,False,True,5.866452288807248e-107
SANG_ARTIC_3,21301,4986,1285592,32,6283,13,1296893,0.12657062722657828,False,False,False,False,False,False,0.2796174827417398
SANG_ARTIC_3,21307,2354,1078187,12,5613,10,1086166,1.0,False,False,False,False,False,False,1.0
SANG_ARTIC_3,21465,324252,328,3492,3,3,328075,1.0,True,False,False,True,False,True,1.0
SANG_ARTIC_3,21490,804217,1725,5915,35,12,811892,2.3160641357741705e-07,False,False,False,False,False,False,1.02851163998803e-06
SANG_ARTIC_3,21491,794158,1858,6927,28,11,802971,0.008218374962729603,False,False,False,False,False,False,0.024136138779431306
SANG_ARTIC_3,21493,354412,639,3427,1,2,358479,0.03751265554124015,True,False,False,False,False,True,0.09664901574931016
SANG_ARTIC_3,21497,330853,564,4491,2,2,335910,0.040759547718101155,True,False,False,False,False,True,0.10372933155135325
SANG_ARTIC_3,21500,310581,610,3139,2,1,314332,0.10253958130605526,True,False,False,False,False,True,0.23328751005148685
SANG_ARTIC_3,21506,792032,3903,7903,17,11,803855,0.00012918718479410922,False,False,False,False,False,False,0.00048417717719838945
SANG_ARTIC_3,21528,313583,135945,2831,602,2,452961,9.796680606096646e-65,True,False,False,False,False,True,8.363982466335958e-64
SANG_ARTIC_3,21556,413741,400139,7493,2892,2,824265,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,21557,902897,902938,8006,13061,21,1826902,3.283785331301957e-265,False,False,False,False,False,False,6.305554341743932e-264
SANG_ARTIC_3,21565,703477,1102893,8377,9065,30,1823812,1.6512466770178267e-129,False,False,False,False,False,False,1.9761173587503242e-128
SANG_ARTIC_3,21567,345393,565588,8262,3935,7,923178,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,21572,161908,281478,2619,1082,1,447087,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,21573,161213,282058,3200,575,1,447046,0.0,True,False,False,False,False,True,0.0
SANG_ARTIC_3,21575,566869,936244,11684,11383,21,1526180,0.0,False,False,False,False,False,False,0.0
SANG_ARTIC_3,21578,279962,575697,856,3869,8,860384,9.337832440250692e-112,True,False,False,False,False,True,1.037516019722209e-110
SANG_ARTIC_3,21590,12400,535341,57,5522,11,553320,5.6153856825263244e-12,False,False,False,False,False,False,2.8680621405377732e-11
SANG_ARTIC_3,21591,10548,396254,104,4947,5,411853,0.01597702690933173,True,False,False,False,False,True,0.044627164367626544
SANG_ARTIC_3,21608,13636,613624,35,3255,9,630550,2.5011180376960605e-06,True,False,False,False,False,True,1.0546030226276198e-05
